run,execution_time,hiddensize,batchsize,learningrate,history,channels,kernelsize,activation,rmse_train,rmse_val,mae_train,mae_val
50,68089.36852049828,256,256,0.0001,10,"[14, 28]",2,<class 'torch.nn.modules.activation.Sigmoid'>,2.8246898651123047,3.217339038848877,2.1099565029144287,2.438580274581909
50,70023.6395213604,128,128,0.0001,20,"[14, 28]",4,<class 'torch.nn.modules.activation.Sigmoid'>,2.7644636631011963,3.2219014167785645,2.0624008178710938,2.440777540206909
50,70139.66511487961,256,64,0.001,20,"[10, 20]",2,<class 'torch.nn.modules.activation.Sigmoid'>,2.4518237113952637,3.0177829265594482,1.8045486211776733,2.2554025650024414
50,70424.76476383209,128,64,0.005,20,"[14, 28]",2,<class 'torch.nn.modules.activation.Sigmoid'>,1.8071815967559814,3.0384953022003174,1.3098067045211792,2.1762895584106445
50,70764.40960764885,512,256,0.05,15,"[7, 14]",2,<class 'torch.nn.modules.activation.Sigmoid'>,1.739744782447815,3.194194793701172,1.2667213678359985,2.30549955368042
50,71212.46415996552,16,512,0.001,10,"[7, 14]",2,<class 'torch.nn.modules.activation.ReLU'>,2.1067004203796387,3.105389356613159,1.5500400066375732,2.2917380332946777
50,71603.28209424019,64,256,0.005,15,"[10, 20]",4,<class 'torch.nn.modules.activation.ReLU'>,0.9057133793830872,3.6062068939208984,0.6810818910598755,2.571192502975464
50,71758.91663312912,64,128,0.001,15,"[14, 28]",3,<class 'torch.nn.modules.activation.ReLU'>,1.475831389427185,3.335139036178589,1.0815680027008057,2.4059629440307617
50,71834.78469944,16,512,0.001,15,"[7, 14]",4,<class 'torch.nn.modules.activation.ReLU'>,2.0059127807617188,3.177380323410034,1.4759241342544556,2.2790091037750244
50,71878.58669447899,256,128,0.01,20,"[14, 28]",2,<class 'torch.nn.modules.activation.Sigmoid'>,1.3337485790252686,3.1827375888824463,0.9786190986633301,2.2839412689208984
50,71960.86063551903,64,512,0.0001,5,"[14, 28]",2,<class 'torch.nn.modules.activation.Sigmoid'>,2.879363536834717,3.123774528503418,2.167386770248413,2.3723855018615723
50,72104.12097167969,256,128,0.005,10,"[7, 14]",3,<class 'torch.nn.modules.activation.ReLU'>,1.527256727218628,3.4467036724090576,1.1362512111663818,2.4625072479248047
50,72209.13121891022,64,16,0.05,15,"[14, 28]",4,<class 'torch.nn.modules.activation.ReLU'>,4.0778021812438965,3.8999266624450684,3.3901939392089844,3.279503583908081
50,72237.26668596268,512,64,0.001,20,"[14, 28]",2,<class 'torch.nn.modules.activation.Sigmoid'>,2.424598217010498,2.9061453342437744,1.7788509130477905,2.158869504928589
50,72409.32789802551,512,16,0.0001,20,"[10, 20]",3,<class 'torch.nn.modules.activation.ReLU'>,2.4163100719451904,3.072526454925537,1.7790101766586304,2.2711241245269775
50,72442.93377971649,256,256,0.005,20,"[10, 20]",2,<class 'torch.nn.modules.activation.Sigmoid'>,1.5989930629730225,3.083190441131592,1.1852025985717773,2.2248342037200928
50,72467.41539549828,256,512,0.05,5,"[14, 28]",3,<class 'torch.nn.modules.activation.Sigmoid'>,1.9888108968734741,3.2315075397491455,1.4511337280273438,2.3049309253692627
50,72472.22846961021,512,64,0.0001,20,"[10, 20]",4,<class 'torch.nn.modules.activation.ReLU'>,2.1922976970672607,3.0628771781921387,1.6044059991836548,2.2402076721191406
50,72998.66215062141,128,512,0.005,20,"[7, 14]",2,<class 'torch.nn.modules.activation.Sigmoid'>,1.5163332223892212,3.2710273265838623,1.107474446296692,2.3610196113586426
50,73893.93539595604,512,512,0.01,10,"[7, 14]",3,<class 'torch.nn.modules.activation.Sigmoid'>,2.0548911094665527,3.2431530952453613,1.4918822050094604,2.3193600177764893
50,74407.79173922539,64,512,0.01,10,"[14, 28]",4,<class 'torch.nn.modules.activation.ReLU'>,0.9864494204521179,3.6391139030456543,0.7349352240562439,2.538468837738037
50,74696.50018429756,64,512,0.01,20,"[7, 14]",4,<class 'torch.nn.modules.activation.ReLU'>,0.7700591087341309,3.962425947189331,0.5853456854820251,2.819391965866089
50,74936.55180811882,512,512,0.0001,20,"[7, 14]",3,<class 'torch.nn.modules.activation.ReLU'>,1.9671151638031006,3.003147602081299,1.4625273942947388,2.2422401905059814
50,75075.82300066948,128,128,0.005,20,"[10, 20]",4,<class 'torch.nn.modules.activation.ReLU'>,0.7764226198196411,3.3900725841522217,0.5819794535636902,2.4206864833831787
50,75182.51257610321,64,512,0.005,10,"[14, 28]",3,<class 'torch.nn.modules.activation.ReLU'>,0.8959689140319824,3.6237030029296875,0.6729019284248352,2.5781359672546387
50,76388.11580467224,64,512,0.05,20,"[14, 28]",2,<class 'torch.nn.modules.activation.ReLU'>,1.9629313945770264,3.2856640815734863,1.4608843326568604,2.3675179481506348
50,76916.55483937263,256,256,0.001,10,"[14, 28]",2,<class 'torch.nn.modules.activation.ReLU'>,1.1086349487304688,3.5660107135772705,0.8165115118026733,2.5659074783325195
50,78739.21644663811,512,512,0.001,15,"[7, 14]",2,<class 'torch.nn.modules.activation.ReLU'>,0.7216200828552246,3.381357192993164,0.533301591873169,2.466848134994507
50,79218.29109334946,512,128,0.001,20,"[10, 20]",4,<class 'torch.nn.modules.activation.ReLU'>,0.9150999784469604,3.2069239616394043,0.6781741976737976,2.304760694503784
