run,execution_time,hiddensize,batchsize,learningrate,history,channels,kernelsize,activation,rmse_train,rmse_val,mae_train,mae_val
70,129504.62495040894,256,64,0.005,10,"[14, 28]",2,<class 'torch.nn.modules.activation.ReLU'>,0.21431775391101837,3.172201633453369,0.15789484977722168,2.4167187213897705
70,129525.33034133911,8,256,0.0001,14,"[10, 20]",3,<class 'torch.nn.modules.activation.ReLU'>,1.6721194982528687,2.8426761627197266,1.2757596969604492,2.161731004714966
70,129871.51760220528,8,256,0.005,14,"[14, 28]",3,<class 'torch.nn.modules.activation.ReLU'>,0.30634233355522156,3.7071609497070312,0.230459526181221,2.7211544513702393
70,130282.57167768478,64,256,0.005,10,"[28, 52]",4,<class 'torch.nn.modules.activation.ReLU'>,0.09269241243600845,3.1653430461883545,0.06948665529489517,2.3930160999298096
70,130283.78145480156,256,128,0.001,10,"[28, 52]",4,<class 'torch.nn.modules.activation.ReLU'>,0.1166490912437439,3.1596322059631348,0.08778774738311768,2.4041619300842285
70,130651.78530073166,64,256,0.0001,10,"[28, 52]",2,<class 'torch.nn.modules.activation.ReLU'>,0.8644846081733704,3.1949048042297363,0.6433254480361938,2.401597499847412
70,130662.90385508537,128,256,0.01,10,"[14, 28]",2,<class 'torch.nn.modules.activation.ReLU'>,0.1198522225022316,3.2079131603240967,0.09033947438001633,2.4379470348358154
70,130771.89621806145,64,256,0.01,14,"[14, 28]",2,<class 'torch.nn.modules.activation.ReLU'>,0.11854443699121475,3.3039135932922363,0.08830716460943222,2.5117669105529785
70,131197.14498257637,128,256,0.005,14,"[28, 52]",3,<class 'torch.nn.modules.activation.ReLU'>,0.1862092912197113,3.246311664581299,0.1410301774740219,2.4676401615142822
70,131231.67107272148,256,256,0.01,14,"[14, 28]",3,<class 'torch.nn.modules.activation.ReLU'>,0.24009418487548828,3.107124090194702,0.14368310570716858,2.332779884338379
