run,execution_time,hiddensize,batchsize,learningrate,history,activation,nlayers,rmse_train,rmse_val,mae_train,mae_val
70,15111.553080558777,"[16, 16, 32]",128,0.005,0,<class 'torch.nn.modules.activation.ReLU'>,3,1.0557702779769897,2.0874016284942627,0.7583253979682922,1.4755935668945312
70,15132.517343759537,[256],64,0.0001,1,<class 'torch.nn.modules.activation.ReLU'>,1,1.400408387184143,1.8923938274383545,1.031928300857544,1.409267783164978
70,15491.121267080307,"[16, 16, 128]",32,0.001,1,<class 'torch.nn.modules.activation.ReLU'>,3,1.2013481855392456,2.1113901138305664,0.8686086535453796,1.5085986852645874
70,15597.993932008743,"[16, 128]",128,0.001,1,<class 'torch.nn.modules.activation.ReLU'>,2,1.080987811088562,2.100830554962158,0.7712469100952148,1.4873340129852295
70,15609.517251253128,[256],128,0.005,2,<class 'torch.nn.modules.activation.ReLU'>,1,0.8579615354537964,2.1467037200927734,0.6047178506851196,1.5084792375564575
70,15796.098418474197,"[32, 32, 128]",16,0.001,1,<class 'torch.nn.modules.activation.ReLU'>,3,1.1260957717895508,2.0157723426818848,0.7965909838676453,1.4346245527267456
70,16117.665237903595,"[16, 64, 128]",16,0.005,2,<class 'torch.nn.modules.activation.ReLU'>,3,0.884718120098114,2.1673805713653564,0.6213760375976562,1.4819250106811523
70,16119.221620559692,"[128, 32]",128,0.01,2,<class 'torch.nn.modules.activation.ReLU'>,2,0.572513222694397,2.4067845344543457,0.41819924116134644,1.676151990890503
70,16204.978028535843,"[128, 32, 16]",64,0.005,1,<class 'torch.nn.modules.activation.ReLU'>,3,0.7017425298690796,2.2253386974334717,0.5003593564033508,1.5417886972427368
70,16228.019429206848,"[128, 128]",16,0.0001,0,<class 'torch.nn.modules.activation.ReLU'>,2,1.3488296270370483,1.9357349872589111,0.9862900972366333,1.4189952611923218
70,16249.056885004044,"[64, 16, 16]",128,0.01,1,<class 'torch.nn.modules.activation.ReLU'>,3,0.9206592440605164,2.257322072982788,0.6611751914024353,1.6075832843780518
70,16408.25528860092,"[256, 64]",32,0.005,1,<class 'torch.nn.modules.activation.ReLU'>,2,0.6388516426086426,2.3094332218170166,0.4611565172672272,1.6375411748886108
70,16469.60734462738,"[256, 64]",16,0.01,2,<class 'torch.nn.modules.activation.ReLU'>,2,0.888632595539093,2.148585557937622,0.6235657334327698,1.5256049633026123
70,16471.74023079872,"[64, 128]",128,0.0001,2,<class 'torch.nn.modules.activation.ReLU'>,2,1.2692756652832031,1.9382317066192627,0.9136182069778442,1.4073985815048218
70,16493.370324134827,"[32, 128]",256,0.005,0,<class 'torch.nn.modules.activation.ReLU'>,2,0.6271740198135376,2.4954800605773926,0.44531792402267456,1.7342376708984375
70,16615.40226149559,"[32, 256]",64,0.001,1,<class 'torch.nn.modules.activation.ReLU'>,2,0.9243748784065247,2.252542018890381,0.6500435471534729,1.571326732635498
70,16644.689308404922,"[32, 128]",256,0.0001,2,<class 'torch.nn.modules.activation.ReLU'>,2,1.296876311302185,1.921436071395874,0.9415971636772156,1.3949010372161865
70,16650.856470823288,"[128, 32, 128]",32,0.01,1,<class 'torch.nn.modules.activation.ReLU'>,3,0.7286063432693481,2.2191720008850098,0.5259271860122681,1.5316311120986938
70,16679.523732185364,"[32, 128]",256,0.01,2,<class 'torch.nn.modules.activation.ReLU'>,2,0.5442181825637817,2.477186441421509,0.3860798478126526,1.7664951086044312
70,16840.024750232697,"[32, 16, 256]",32,0.001,1,<class 'torch.nn.modules.activation.ReLU'>,3,1.0646555423736572,2.11379337310791,0.7425959706306458,1.4828130006790161
70,16867.527754068375,"[128, 32, 128]",32,0.0001,1,<class 'torch.nn.modules.activation.ReLU'>,3,1.2876737117767334,1.8869621753692627,0.9323938488960266,1.3751200437545776
70,16884.23593521118,"[16, 32, 16]",256,0.01,1,<class 'torch.nn.modules.activation.ReLU'>,3,0.915125846862793,2.421797513961792,0.6477842330932617,1.6704695224761963
70,16902.552567720413,"[256, 16]",128,0.001,1,<class 'torch.nn.modules.activation.ReLU'>,2,0.8843175768852234,2.180239677429199,0.6218374967575073,1.5132052898406982
70,16961.032644748688,"[256, 16]",128,0.001,1,<class 'torch.nn.modules.activation.ReLU'>,2,0.8695785403251648,2.185955286026001,0.6161006689071655,1.5393025875091553
70,17011.681890249252,"[256, 16, 64]",32,0.01,1,<class 'torch.nn.modules.activation.ReLU'>,3,0.8694292902946472,2.1992175579071045,0.6151706576347351,1.5217946767807007
70,17018.8810274601,"[64, 256]",128,0.001,0,<class 'torch.nn.modules.activation.ReLU'>,2,0.7105185389518738,2.173184871673584,0.48466047644615173,1.5217418670654297
70,17034.851687192917,"[128, 16, 256]",16,0.0001,1,<class 'torch.nn.modules.activation.ReLU'>,3,1.3403034210205078,1.8391876220703125,0.9757388234138489,1.3582044839859009
70,17091.381911993027,"[256, 64]",64,0.001,2,<class 'torch.nn.modules.activation.ReLU'>,2,0.8390885591506958,2.190875768661499,0.5855900645256042,1.5240399837493896
70,17128.129371881485,"[128, 128]",256,0.0001,1,<class 'torch.nn.modules.activation.ReLU'>,2,1.1634957790374756,1.9438040256500244,0.8256920576095581,1.3799940347671509
70,17183.40985918045,"[64, 256]",128,0.01,0,<class 'torch.nn.modules.activation.ReLU'>,2,0.4037802815437317,2.4298489093780518,0.2965899407863617,1.6780716180801392
70,17248.212745904922,"[128, 32, 256]",32,0.001,1,<class 'torch.nn.modules.activation.ReLU'>,3,0.7228391766548157,2.2991700172424316,0.4997357428073883,1.5673410892486572
70,17296.50397992134,"[256, 128]",64,0.01,1,<class 'torch.nn.modules.activation.ReLU'>,2,0.37367409467697144,2.34198260307312,0.2664864957332611,1.6434252262115479
70,17301.484174251556,"[128, 128, 128]",32,0.001,1,<class 'torch.nn.modules.activation.ReLU'>,3,0.5876566767692566,2.324230432510376,0.4076976776123047,1.5874396562576294
70,17324.098774909973,"[128, 256]",128,0.005,0,<class 'torch.nn.modules.activation.ReLU'>,2,0.42909350991249084,2.492867946624756,0.30149486660957336,1.7122199535369873
70,17393.406304836273,"[128, 256]",128,0.005,2,<class 'torch.nn.modules.activation.ReLU'>,2,0.3490821123123169,2.612125873565674,0.2551460862159729,1.827885389328003
70,17413.944193840027,"[256, 16, 32]",256,0.001,0,<class 'torch.nn.modules.activation.ReLU'>,3,0.6511740684509277,2.415332317352295,0.4599335193634033,1.6364781856536865
70,17421.175334453583,"[256, 128, 16]",32,0.001,2,<class 'torch.nn.modules.activation.ReLU'>,3,0.7465603947639465,2.286470890045166,0.5107169151306152,1.5729477405548096
70,17505.12845158577,"[128, 64, 256]",128,0.01,1,<class 'torch.nn.modules.activation.ReLU'>,3,0.22911851108074188,2.266085386276245,0.16757526993751526,1.5647938251495361
70,17506.106179475784,"[256, 64, 16]",256,0.01,2,<class 'torch.nn.modules.activation.ReLU'>,3,0.2580398619174957,2.4783952236175537,0.18282532691955566,1.720041036605835
70,17506.863054275513,"[256, 32, 32]",256,0.0001,2,<class 'torch.nn.modules.activation.ReLU'>,3,1.0871593952178955,2.0278520584106445,0.7558189034461975,1.438583493232727
